chr,pos,marker
11,954.5430471,h2tg000011l_1155129
11,955.1482699,h2tg000011l_1155177
11,958.3735853,h2tg000011l_1156944
11,962.1499027,h2tg000011l_1157620
11,968.7133887,h2tg000011l_1159164
11,968.7139478,h2tg000011l_1159211
11,974.4427921,h2tg000011l_1160353
11,974.4731637,h2tg000011l_1160360
11,974.508437,h2tg000011l_1161500
11,981.9906163,h2tg000011l_1195382
11,983.9957374,h2tg000011l_1205816
11,983.9957379,h2tg000011l_1205825
11,985.8344604,h2tg000011l_1213386
11,994.5001849,h2tg000011l_1214730
11,1000.337975,h2tg000011l_1228283
11,1002.521981,h2tg000011l_1235789
11,1003.05116,h2tg000011l_1242169
11,1006.426685,h2tg000011l_1242379
11,1014.701782,h2tg000011l_1244556
11,1014.702412,h2tg000011l_1244626
11,1014.702412,h2tg000011l_1244628
11,1014.702412,h2tg000011l_1244640
11,1014.702412,h2tg000011l_1244642
11,1023.428528,h2tg000011l_1246621
11,1023.428528,h2tg000011l_1246772
11,1023.428528,h2tg000011l_1246774
11,1023.428528,h2tg000011l_1246784
11,1023.640843,h2tg000011l_1246804
11,1023.640843,h2tg000011l_1246824
11,1023.640843,h2tg000011l_1246825
11,1023.640843,h2tg000011l_1246845
11,1029.543957,h2tg000011l_1247642
11,1029.543957,h2tg000011l_1247653
11,1029.847433,h2tg000011l_1247726
11,1029.847434,h2tg000011l_1247738
11,1029.847434,h2tg000011l_1247742
11,1029.847435,h2tg000011l_1247744
11,1029.847435,h2tg000011l_1247754
11,1029.847435,h2tg000011l_1247757
11,1029.847435,h2tg000011l_1247765
11,1029.847435,h2tg000011l_1247769
11,1034.694822,h2tg000011l_1264595
11,1034.726408,h2tg000011l_1264718
11,1038.476429,h2tg000011l_1278077
11,1038.502677,h2tg000011l_1278115
11,1049.637205,h2tg000011l_1291345
11,1049.637213,h2tg000011l_1291372
11,1049.637214,h2tg000011l_1291373
11,1063.560715,h2tg000011l_1301077
11,1068.238176,h2tg000011l_1317473
11,1068.251315,h2tg000011l_1317525
11,1069.41567,h2tg000011l_1321996
11,1069.759662,h2tg000011l_1323704
11,1069.762057,h2tg000011l_1323716
11,1069.762257,h2tg000011l_1323717
11,1075.163163,h2tg000011l_1347235
11,1075.163167,h2tg000011l_1347260
11,1076.534443,h2tg000011l_1347329
11,1076.534445,h2tg000011l_1347347
11,1080.704739,h2tg000011l_1350584
11,1083.352828,h2tg000011l_1372920
11,1083.616533,h2tg000011l_1373061
11,1086.299011,h2tg000011l_1405396
11,1086.355604,h2tg000011l_1405438
11,1103.520464,h2tg000011l_1413721
11,1103.520465,h2tg000011l_1413735
11,1110.793285,h2tg000011l_1413837
11,1111.434654,h2tg000011l_1418286
11,1122.644741,h2tg000011l_1430869
11,1122.644741,h2tg000011l_1430880
11,1122.644741,h2tg000011l_1430881
11,1124.729948,h2tg000011l_1430983
11,1124.729959,h2tg000011l_1431032
11,1124.729959,h2tg000011l_1431034
11,1131.903592,h2tg000011l_1434222
11,1144.442641,h2tg000011l_1434398
11,1159.395299,h2tg000011l_1434760
11,1159.395299,h2tg000011l_1434763
11,1159.395299,h2tg000011l_1434768
11,1185.26679,h2tg000011l_1436304
11,1185.267131,h2tg000011l_1436335
11,1185.267147,h2tg000011l_1436339
11,1185.594084,h2tg000011l_1436412
11,1185.594154,h2tg000011l_1436423
11,1185.59446,h2tg000011l_1436463
11,1186.348863,h2tg000011l_1436499
11,1189.327688,h2tg000011l_1436709
11,1189.778086,h2tg000011l_1436739
11,1189.786698,h2tg000011l_1436742
11,1189.80434,h2tg000011l_1436748
11,1192.663126,h2tg000011l_1436832
11,1192.66413,h2tg000011l_1436847
11,1192.66413,h2tg000011l_1436883
11,1192.66413,h2tg000011l_1436904
11,1192.66413,h2tg000011l_1436921
11,1197.547939,h2tg000011l_1437561
11,1197.547939,h2tg000011l_1437594
11,1197.54794,h2tg000011l_1437610
11,1197.566155,h2tg000011l_1437632
11,1197.566155,h2tg000011l_1437651
11,1197.682278,h2tg000011l_1437663
11,1199.504237,h2tg000011l_1437768
11,1199.504238,h2tg000011l_1437810
11,1202.30731,h2tg000011l_1477118
11,1202.307535,h2tg000011l_1477164
11,1207.915309,h2tg000011l_1479202
11,1211.746575,h2tg000011l_1509166
11,1212.54388,h2tg000011l_1516361
11,1217.150431,h2tg000011l_1548177
11,1238.871762,h2tg000011l_1559997
11,1238.87508,h2tg000011l_1560027
11,1238.903358,h2tg000011l_1560159
11,1258.066469,h2tg000011l_1581999
11,1258.066469,h2tg000011l_1582009
11,1258.066469,h2tg000011l_1582029
11,1259.251037,h2tg000011l_1582136
11,1265.003596,h2tg000011l_1584147
11,1267.071522,h2tg000011l_1594739
11,1267.303778,h2tg000011l_1608206
11,1273.533599,h2tg000011l_1638101
11,1273.533602,h2tg000011l_1638123
11,1273.533603,h2tg000011l_1638134
11,1273.533608,h2tg000011l_1638148
11,1283.629805,h2tg000011l_1640412
11,1283.62981,h2tg000011l_1640430
11,1285.581009,h2tg000011l_1642901
11,1291.952244,h2tg000011l_1651961
11,1291.953669,h2tg000011l_1652094
11,1311.433614,h2tg000011l_1689293
11,1311.433616,h2tg000011l_1689308
11,1318.111039,h2tg000011l_1713359
11,1325.660352,h2tg000011l_1720880
11,1331.162964,h2tg000011l_1722135
11,1334.700345,h2tg000011l_1723175
11,1334.700345,h2tg000011l_1723189
11,1339.343674,h2tg000011l_1726717
11,1341.577865,h2tg000011l_1726771
11,1341.577866,h2tg000011l_1726796
11,1344.013293,h2tg000011l_1741842
11,1352.213816,h2tg000011l_1785806
11,1352.213817,h2tg000011l_1785816
11,1356.231661,h2tg000011l_1792447
11,1356.236562,h2tg000011l_1792456
11,1356.318412,h2tg000011l_1792606
11,1368.732509,h2tg000011l_1800417
11,1384.055076,h2tg000011l_1809584
11,1388.501934,h2tg000011l_1816582
11,1397.621481,h2tg000011l_1816606
11,1397.817794,h2tg000011l_1816673
11,1411.520196,h2tg000011l_1819986
11,1411.520196,h2tg000011l_1819988
11,1416.734203,h2tg000011l_1831877
11,1418.208902,h2tg000011l_1835773
11,1420.137152,h2tg000011l_1841270
11,1420.137245,h2tg000011l_1841281
11,1423.403825,h2tg000011l_1841697
11,1423.572601,h2tg000011l_1842983
11,1425.610579,h2tg000011l_1850578
11,1430.347506,h2tg000011l_1850600
11,1430.347563,h2tg000011l_1850634
11,1430.347563,h2tg000011l_1850639
11,1441.641853,h2tg000011l_1864153
11,1441.659104,h2tg000011l_1864166
11,1446.019682,h2tg000011l_1864817
11,1446.800202,h2tg000011l_1865832
11,1458.240084,h2tg000011l_1871247
11,1458.369869,h2tg000011l_1871359
11,1458.369869,h2tg000011l_1871364
11,1458.36987,h2tg000011l_1871442
11,1458.36987,h2tg000011l_1871449
11,1472.076779,h2tg000011l_1872694
11,1485.188488,h2tg000011l_1909089
11,1490.597218,h2tg000011l_1927726
11,1490.597218,h2tg000011l_1927727
11,1490.597218,h2tg000011l_1927747
11,1511.713205,h2tg000011l_1962379
11,1511.713205,h2tg000011l_1962386
11,1511.713206,h2tg000011l_1962393
11,1515.532667,h2tg000011l_1962509
11,1515.532668,h2tg000011l_1962525
11,1519.585395,h2tg000011l_1969394
11,1519.628364,h2tg000011l_1969635
11,1523.990293,h2tg000011l_1991537
11,1523.992718,h2tg000011l_1991557
11,1523.992726,h2tg000011l_1991568
11,1527.533007,h2tg000011l_1996448
11,1528.001803,h2tg000011l_2006112
11,1528.798199,h2tg000011l_2022395
11,1530.884513,h2tg000011l_2063698
11,1533.930158,h2tg000011l_2065003
11,1536.256454,h2tg000011l_2066803
11,1538.346673,h2tg000011l_2067316
11,1545.98057,h2tg000011l_2067529
11,1545.982103,h2tg000011l_2067724
11,1556.050355,h2tg000011l_2067886
11,1574.922984,h2tg000011l_2067955
11,1577.144779,h2tg000011l_2101716
11,1577.173922,h2tg000011l_2105847
11,1577.757211,h2tg000011l_2105973
11,1582.663371,h2tg000011l_2106926
11,1582.66353,h2tg000011l_2106928
11,1582.663655,h2tg000011l_2106946
11,1592.025882,h2tg000011l_2107759
11,1592.148562,h2tg000011l_2107899
11,1595.425509,h2tg000011l_2118123
11,1596.353939,h2tg000011l_2121206
11,1596.438613,h2tg000011l_2121380
11,1602.02246,h2tg000011l_2192499
11,1602.023839,h2tg000011l_2192538
11,1607.103719,h2tg000011l_2204936
11,1607.104446,h2tg000011l_2204994
11,1613.239204,h2tg000011l_2205907
11,1636.409495,h2tg000011l_2209091
11,1636.409495,h2tg000011l_2209099
11,1636.409495,h2tg000011l_2209102
11,1636.409506,h2tg000011l_2209116
11,1644.540521,h2tg000011l_2209159
11,1644.845391,h2tg000011l_2209296
11,1649.549807,h2tg000011l_2255469
11,1653.92733,h2tg000011l_2270803
11,1655.407274,h2tg000011l_2298934
11,1655.407274,h2tg000011l_2298947
11,1655.407275,h2tg000011l_2298957
11,1655.407275,h2tg000011l_2298972
11,1655.407275,h2tg000011l_2298974
11,1658.975622,h2tg000011l_2299931
11,1661.501057,h2tg000011l_2301074
11,1663.352692,h2tg000011l_2301927
11,1665.792454,h2tg000011l_2329917
11,1675.605434,h2tg000011l_2370273
11,1675.605434,h2tg000011l_2370293
11,1675.660529,h2tg000011l_2370316
11,1684.746337,h2tg000011l_2373335
11,1687.659959,h2tg000011l_2385968
11,1691.617341,h2tg000011l_2386586
11,1691.61736,h2tg000011l_2386604
11,1701.306107,h2tg000011l_2388101
11,1701.306107,h2tg000011l_2388119
11,1701.306108,h2tg000011l_2388122
11,1701.306108,h2tg000011l_2388137
11,1715.62971,h2tg000011l_2388755
11,1715.745925,h2tg000011l_2388762
11,1715.745927,h2tg000011l_2388783
11,1715.745965,h2tg000011l_2388796
11,1715.745973,h2tg000011l_2388799
11,1716.381889,h2tg000011l_2389115
11,1731.439609,h2tg000011l_2406123
11,1731.444675,h2tg000011l_2406163
11,1731.445688,h2tg000011l_2406171
11,1735.969866,h2tg000011l_2438116
11,1737.062812,h2tg000011l_2446514
11,1754.338241,h2tg000011l_2457247
11,1754.338243,h2tg000011l_2457262
11,1754.458117,h2tg000011l_2457282
11,1754.458131,h2tg000011l_2457304
11,2560.382904,h2tg000011l_2457622
11,2560.382911,h2tg000011l_2457624
11,3366.307683,h2tg000011l_2471747
11,3366.486161,h2tg000011l_2471886
11,3379.872827,h2tg000011l_2486386
11,3379.888573,h2tg000011l_2486410
11,3381.838986,h2tg000011l_2489234
11,3381.869832,h2tg000011l_2489369
11,3381.869833,h2tg000011l_2489398
11,3381.869834,h2tg000011l_2489407
11,3385.182158,h2tg000011l_2490930
11,3457.426218,h2tg000011l_2500014
11,3457.426218,h2tg000011l_2500020
11,3457.426219,h2tg000011l_2500023
11,3457.426219,h2tg000011l_2500028
11,3457.426219,h2tg000011l_2500030
11,3457.426219,h2tg000011l_2500043
11,3457.426219,h2tg000011l_2500046
11,3457.426219,h2tg000011l_2500054
11,3457.426219,h2tg000011l_2500060
11,3457.426367,h2tg000011l_2500077
11,3457.426371,h2tg000011l_2500085
11,3457.426371,h2tg000011l_2500087
11,3457.428777,h2tg000011l_2500101
11,3493.278474,h2tg000011l_2501659
11,3493.278732,h2tg000011l_2501815
11,3508.231695,h2tg000011l_2512005
11,3520.199822,h2tg000011l_2516712
11,3520.199823,h2tg000011l_2516714
11,3520.199823,h2tg000011l_2516717
11,3520.199823,h2tg000011l_2516718
11,3525.887919,h2tg000011l_2517319
11,3537.585354,h2tg000011l_2519816
11,3541.672687,h2tg000011l_2519942
11,3548.185979,h2tg000011l_2529018
11,3551.453545,h2tg000011l_2533954
11,3551.455373,h2tg000011l_2533957
11,3551.959055,h2tg000011l_2534773
11,3552.171105,h2tg000011l_2534796
11,3554.869253,h2tg000011l_2535070
11,3554.869253,h2tg000011l_2535072
11,3562.628037,h2tg000011l_2535510
11,3562.62804,h2tg000011l_2535528
11,3593.96888,h2tg000011l_2541079
11,3593.968881,h2tg000011l_2541094
11,3617.966145,h2tg000011l_2563053
11,3621.84034,h2tg000011l_2572540
11,3628.570727,h2tg000011l_2591368
11,3637.165585,h2tg000011l_2600496
11,3637.165728,h2tg000011l_2600566
11,3651.030828,h2tg000011l_2608351
11,3651.030847,h2tg000011l_2608365
11,3652.2619,h2tg000011l_2608502
11,3664.996053,h2tg000011l_2609577
11,3664.997138,h2tg000011l_2609610
11,3675.127886,h2tg000011l_2610292
11,3675.132164,h2tg000011l_2610314
11,3686.724474,h2tg000011l_2625027
11,3686.724474,h2tg000011l_2625028
11,3686.724474,h2tg000011l_2625037
11,3689.819798,h2tg000011l_2631943
11,3693.072308,h2tg000011l_2639171
11,3699.377751,h2tg000011l_2641924
11,3699.377773,h2tg000011l_2641948
11,3699.37778,h2tg000011l_2641958
11,3700.317287,h2tg000011l_2642054
11,3700.778434,h2tg000011l_2642086
11,3707.8023,h2tg000011l_2642118
11,3707.8023,h2tg000011l_2642121
11,3707.8023,h2tg000011l_2642123
11,3717.853368,h2tg000011l_2645441
11,3717.855331,h2tg000011l_2645540
11,3717.857796,h2tg000011l_2645589
11,3723.666011,h2tg000011l_2645881
11,3735.016607,h2tg000011l_2653506
11,3735.016743,h2tg000011l_2653632
11,3737.947869,h2tg000011l_2653666
11,3743.050194,h2tg000011l_2656640
11,3749.190568,h2tg000011l_2666268
11,3749.190568,h2tg000011l_2666272
11,3749.190569,h2tg000011l_2666274
11,3753.57057,h2tg000011l_2666389
11,3753.695013,h2tg000011l_2666416
11,3753.695013,h2tg000011l_2666421
11,3753.695013,h2tg000011l_2666425
11,3753.695013,h2tg000011l_2666429
11,3759.175848,h2tg000011l_2670231
11,3764.748249,h2tg000011l_2683630
11,3764.748265,h2tg000011l_2683683
11,3769.292158,h2tg000011l_2699275
11,3771.693185,h2tg000011l_2701811
11,3783.965745,h2tg000011l_2702948
11,3783.965745,h2tg000011l_2702956
11,3794.217454,h2tg000011l_2707879
11,3796.854877,h2tg000011l_2712194
11,3796.883908,h2tg000011l_2712247
11,3797.086847,h2tg000011l_2712616
11,3802.019632,h2tg000011l_2717000
11,3807.583355,h2tg000011l_2727900
11,3807.583382,h2tg000011l_2727907
11,3812.939987,h2tg000011l_2728164
11,3817.609468,h2tg000011l_2748579
11,3820.643741,h2tg000011l_2757741
11,3828.685576,h2tg000011l_2769389
11,3828.689607,h2tg000011l_2769395
11,3831.13887,h2tg000011l_2772812
11,3844.003546,h2tg000011l_2799890
11,3856.406462,h2tg000011l_2805406
11,3856.447454,h2tg000011l_2805475
11,3856.447454,h2tg000011l_2805476
11,3857.117175,h2tg000011l_2805496
11,3859.58617,h2tg000011l_2805573
11,3859.5862,h2tg000011l_2805595
11,3859.599777,h2tg000011l_2805625
11,3861.53464,h2tg000011l_2805655
11,3869.542887,h2tg000011l_2824250
11,3869.617343,h2tg000011l_2824263
11,3878.502762,h2tg000011l_2825504
11,3878.502767,h2tg000011l_2825518
11,3878.503122,h2tg000011l_2825542
11,3878.503124,h2tg000011l_2825549
11,3884.259151,h2tg000011l_2826221
11,3884.259155,h2tg000011l_2826228
11,3884.259163,h2tg000011l_2826237
11,3889.080302,h2tg000011l_2826413
11,3889.080517,h2tg000011l_2826459
11,3891.096634,h2tg000011l_2826600
11,3895.233621,h2tg000011l_2827130
11,3895.233622,h2tg000011l_2827139
11,3895.233622,h2tg000011l_2827141
11,3895.233622,h2tg000011l_2827147
11,3901.208519,h2tg000011l_2835061
11,3901.20901,h2tg000011l_2835621
11,3902.488299,h2tg000011l_2843551
11,3902.488437,h2tg000011l_2843598
11,3909.73628,h2tg000011l_2859699
11,3916.120126,h2tg000011l_2866663
11,3916.979656,h2tg000011l_2867742
11,3920.87908,h2tg000011l_2867763
11,3931.864542,h2tg000011l_2868393
11,3932.210489,h2tg000011l_2868411
11,3932.210494,h2tg000011l_2868417
11,3932.210507,h2tg000011l_2868477
11,3932.210509,h2tg000011l_2868483
11,3932.210511,h2tg000011l_2868495
11,3932.210512,h2tg000011l_2868498
11,3932.210514,h2tg000011l_2868507
11,3932.210516,h2tg000011l_2868519
11,3932.210519,h2tg000011l_2868531
11,3932.210519,h2tg000011l_2868534
11,3932.21052,h2tg000011l_2868537
11,3932.210524,h2tg000011l_2868555
11,3932.210525,h2tg000011l_2868561
11,3944.26642,h2tg000011l_2886360
11,3944.266424,h2tg000011l_2886373
11,3944.266425,h2tg000011l_2886378
11,3944.266425,h2tg000011l_2886380
11,3944.266426,h2tg000011l_2886387
11,3944.266427,h2tg000011l_2886388
11,3947.760566,h2tg000011l_2887462
11,3947.943303,h2tg000011l_2896270
11,3947.943359,h2tg000011l_2896446
11,3953.136574,h2tg000011l_2898389
11,3953.136657,h2tg000011l_2898563
11,3953.15343,h2tg000011l_2900388
11,3953.157097,h2tg000011l_2900787
11,3954.075602,h2tg000011l_2914328
11,3955.225211,h2tg000011l_2941934
11,3958.567638,h2tg000011l_2942043
11,3958.981857,h2tg000011l_2942078
11,3958.981919,h2tg000011l_2942092
11,3962.335424,h2tg000011l_2942432
11,3962.453041,h2tg000011l_2942445
11,3969.186417,h2tg000011l_2978477
11,3969.186447,h2tg000011l_2978526
11,3969.186447,h2tg000011l_2978529
11,3970.193215,h2tg000011l_2978628
11,3970.193217,h2tg000011l_2978648
11,3972.695075,h2tg000011l_2986191
11,3976.342383,h2tg000011l_2996871
11,3976.349486,h2tg000011l_2998663
11,3991.698171,h2tg000011l_3003790
11,3991.698204,h2tg000011l_3003795
11,3997.659007,h2tg000011l_3030537
11,4003.211024,h2tg000011l_3066890
11,4003.933018,h2tg000011l_3068090
11,4003.933018,h2tg000011l_3068093
11,4003.933018,h2tg000011l_3068094
11,4009.203088,h2tg000011l_3074897
11,4012.146562,h2tg000011l_3084922
11,4012.146562,h2tg000011l_3084923
11,4012.618852,h2tg000011l_3090929
11,4014.196675,h2tg000011l_3114491
11,4014.198283,h2tg000011l_3114516
11,4014.204139,h2tg000011l_3114607
11,4014.205225,h2tg000011l_3114661
11,4015.522836,h2tg000011l_3178229
11,4018.285722,h2tg000011l_3206421
11,4019.774524,h2tg000011l_3206503
11,4020.251328,h2tg000011l_3206540
11,4024.234387,h2tg000011l_3222111
11,4024.265961,h2tg000011l_3222247
11,4024.267121,h2tg000011l_3222252
11,4025.366982,h2tg000011l_3226866
11,4025.37812,h2tg000011l_3226914
11,4025.378127,h2tg000011l_3226947
11,4025.378128,h2tg000011l_3226950
11,4027.687082,h2tg000011l_3227084
11,4027.838315,h2tg000011l_3227085
11,4029.632527,h2tg000011l_3231556
11,4033.8909,h2tg000011l_3239500
11,4035.439072,h2tg000011l_3243127
11,4035.439604,h2tg000011l_3243132
11,4035.443542,h2tg000011l_3243169
11,4035.447417,h2tg000011l_3243267
11,4040.278006,h2tg000011l_3257301
11,4040.278012,h2tg000011l_3257310
11,4040.278017,h2tg000011l_3257318
11,4040.278019,h2tg000011l_3257321
11,4046.648775,h2tg000011l_3262622
11,4046.648783,h2tg000011l_3262627
11,4048.581588,h2tg000011l_3262667
11,4054.654084,h2tg000011l_3267395
11,4054.65429,h2tg000011l_3267404
11,4057.494308,h2tg000011l_3268769
11,4061.998199,h2tg000011l_3276296
11,4066.366214,h2tg000011l_3295130
11,4070.49628,h2tg000011l_3300239
11,4070.49628,h2tg000011l_3300249
11,4080.999892,h2tg000011l_3300455
11,4082.768755,h2tg000011l_3311271
11,4082.792733,h2tg000011l_3311374
11,4083.541358,h2tg000011l_3314529
11,4083.54181,h2tg000011l_3314540
11,4093.629601,h2tg000011l_3314857
11,4104.664752,h2tg000011l_3337869
11,4104.664752,h2tg000011l_3337878
11,4104.664752,h2tg000011l_3337879
11,4116.007532,h2tg000011l_3351368
11,4116.007532,h2tg000011l_3351369
11,4116.007535,h2tg000011l_3351396
11,4122.158319,h2tg000011l_3358554
11,4122.787511,h2tg000011l_3358755
11,4123.234627,h2tg000011l_3365719
11,4123.236124,h2tg000011l_3365858
11,4125.02252,h2tg000011l_3370781
11,4130.085979,h2tg000011l_3371228
11,4146.730649,h2tg000011l_3388970
11,4151.458377,h2tg000011l_3415188
11,4163.259289,h2tg000011l_3416764
11,4163.259324,h2tg000011l_3416774
11,4169.659809,h2tg000011l_3422586
11,4169.799081,h2tg000011l_3422590
11,4171.429038,h2tg000011l_3422620
11,4171.681099,h2tg000011l_3422623
11,4172.263123,h2tg000011l_3423176
11,4172.278679,h2tg000011l_3423191
11,4172.285937,h2tg000011l_3423198
11,4172.291121,h2tg000011l_3423203
11,4172.294232,h2tg000011l_3423206
11,4172.296305,h2tg000011l_3423208
11,4182.287418,h2tg000011l_3426257
11,4182.287617,h2tg000011l_3426267
11,4187.853439,h2tg000011l_3431247
11,4187.853439,h2tg000011l_3431250
11,4187.854191,h2tg000011l_3431256
11,4197.180056,h2tg000011l_3431579
11,4201.913197,h2tg000011l_3443171
11,4201.913631,h2tg000011l_3443173
11,4203.481336,h2tg000011l_3443254
11,4205.172479,h2tg000011l_3443293
11,4205.172494,h2tg000011l_3443296
11,4205.172507,h2tg000011l_3443308
11,4208.356299,h2tg000011l_3464960
11,4208.573684,h2tg000011l_3465008
11,4210.882706,h2tg000011l_3465175
11,4212.880476,h2tg000011l_3478857
11,4213.350445,h2tg000011l_3486971
11,4213.531658,h2tg000011l_3487810
11,4213.543921,h2tg000011l_3487867
11,4215.309091,h2tg000011l_3494271
11,4218.466105,h2tg000011l_3498568
11,4220.872345,h2tg000011l_3501905
11,4230.283398,h2tg000011l_3529164
11,4230.283543,h2tg000011l_3529212
11,4230.287442,h2tg000011l_3529245
11,4230.288316,h2tg000011l_3529260
11,4243.918841,h2tg000011l_3536177
11,4243.918841,h2tg000011l_3536196
11,4252.806359,h2tg000011l_3542130
11,4252.806361,h2tg000011l_3542133
11,4256.054808,h2tg000011l_3543839
11,4259.308402,h2tg000011l_3545220
11,4261.043786,h2tg000011l_3549208
11,4265.931395,h2tg000011l_3571347
11,4265.931395,h2tg000011l_3571348
11,4265.931396,h2tg000011l_3571366
11,4271.876673,h2tg000011l_3579149
11,4271.876674,h2tg000011l_3579155
11,4274.976244,h2tg000011l_3587521
11,4278.74623,h2tg000011l_3597529
11,4278.77814,h2tg000011l_3597622
11,4278.77814,h2tg000011l_3597639
11,4278.77814,h2tg000011l_3597640
11,4285.505231,h2tg000011l_3597663
11,4286.775902,h2tg000011l_3597696
11,4286.820238,h2tg000011l_3597714
11,4286.954734,h2tg000011l_3597768
11,4289.601626,h2tg000011l_3606595
11,4293.668973,h2tg000011l_3607202
11,4293.669075,h2tg000011l_3607343
11,4293.669075,h2tg000011l_3607344
11,4299.743146,h2tg000011l_3622331
11,4301.190301,h2tg000011l_3655395
11,4301.852395,h2tg000011l_3655574
11,4301.852395,h2tg000011l_3655583
11,4301.852395,h2tg000011l_3655584
11,4303.602298,h2tg000011l_3673706
